,Fecha,Año,Trimestre,Provincia,Tot_Vel_Media_DL_Trim_x_Prov,Tot_Acc_ADSL_x_Prov,Tot_Acc_CaModem_x_Prov,Tot_Acc_FO_x_Prov,Tot_Acc_Wireless_x_Prov,Tot_Acc_Otros_x_Prov,Tot_Acc_x_Prov,Tot_pntrcion_x_c100_Habi_x_Prov,Tot_pntrcion_x_c100_Hoga_x_Prov,Tot_Acc_rango_0->512_kbps_x_Prov,Tot_Acc_rango_0.512->1_Mbps_x_Prov,Tot_Acc_rango_1->6_Mbps_x_Prov,Tot_Acc_rango_6->10_Mbps_x_Prov,Tot_Acc_rango_10->20_Mbps_x_Prov,Tot_Acc_rango_20->30_Mbps_x_Prov,Tot_Acc_rango_>30_Mbps_x_Prov,Tot_Acc_rango_Otros_Mbps_x_Prov,Tot_Acc_rango_Mbps_x_Prov,Tasa_Crec_Accesos_x_Prov,Tasa_Crec_Pntcion_xc100_Hoga_x_Prov,Tasa_Crec_Pntcion_xc100_Habi_x_Prov,Tasa_Crec_Acc_ADSL_x_Prov,Tasa_Crec_Acc_CaModem_x_Prov,Tasa_Crec_Acc_FO_x_Prov,Tasa_Crec_Acc_Wireless_x_Prov,Tasa_Crec_Acc_Otros_x_Prov,Tasa_Crec_Acc_rango_0->512_kbps_x_Prov,Tasa_Crec_Acc_rango_0.512->1_Mbps_x_Prov,Tasa_Crec_Acc_rango_1->6_Mbps_x_Prov,Tasa_Crec_Acc_rango_6->10_Mbps_x_Prov,Tasa_Crec_Acc_rango_10->20_Mbps_x_Prov,Tasa_Crec_Acc_rango_20->30_Mbps_x_Prov,Tasa_Crec_Acc_rango_>30_Mbps_x_Prov,Tasa_Crec_Acc_rango_Otros_Mbps_x_Prov
538,2019-07-01,2019,3,Santa Fe,18.1655296866879,319396.0,377171.0,18690.0,24269.0,21408.0,760934.0,21.6564247463616,68.8717805759303,640.0,8184.0,242454.0,193286.0,107068.0,84325.0,97082.0,19537.0,752576.0,0.21442260014206127,-0.04289488208342185,-0.0454353591639034,-0.022196363832038823,0.5275140207673834,0.0,1.7806714778788812,0.06476683937823857,5.000000000000004,-49.682791435368756,0.8071552165330287,-0.4375631100639543,0.00990883868410286,0.5573248407643394,49.14529914529915,-100.0
557,2019-10-01,2019,4,Santa Fe,20.5471970198073,312072.0,382254.0,27464.0,26978.0,20401.0,769169.0,21.8483506557326,69.4823572559686,698.0,0.0,230234.0,190664.0,113527.0,70998.0,135576.0,27472.0,769169.0,-0.3119660802982205,-0.5514356341509874,-0.47716428084526585,-0.01697408622836072,-6.056504821519204,1.8090154211150677,0.0,0.0,3.8461538461538547,0.0,-0.2507452706655866,-0.16746411483253842,-1.3311591067922346,-2.781057326511871,-0.1032493471734286,-0.08983111749910622
586,2020-01-01,2020,1,Santa Fe,22.4240567700362,302366.0,383673.0,35123.0,30488.0,19468.0,771118.0,21.8613245878736,69.5235794025313,696.0,2994.0,217553.0,196826.0,104560.0,48448.0,173823.0,17656.0,762556.0,2.7761093961700123,2.498835987568282,2.49828175684359,-1.4603048112361794,2.3926451166190077,156.1819595645412,26.53120464441219,-23.24986087924318,-28.169014084507037,0.0,2.520189719266752,7.693578360520337,1.938940713900239,8.394935226524192,4.12108303482106,-20.252876181797475
608,2020-04-01,2020,2,Santa Fe,23.9257916089841,299974.0,381679.0,46698.0,30487.0,19094.0,777932.0,22.0118993487247,70.002168637187,568.0,2061.0,213054.0,198772.0,96575.0,57236.0,189473.0,20193.0,777932.0,2.790008683659395,2.790008683659506,2.409470399221947,0.050979225965419595,7.129274785712192,0.09578544061301653,2.1125107581566382,-0.035727045373346034,-1.2535612535612528,-9.540034071550252,2.800778464104825,-1.869158878504673,27.68962848297214,0.0,40.90909090909092,0.0
635,2020-07-01,2020,3,Santa Fe,25.6909413412681,295051.0,405807.0,45721.0,37112.0,19307.0,802998.0,22.6777105226816,72.1206024734824,568.0,1241.0,213353.0,199381.0,92095.0,58797.0,210562.0,27001.0,802998.0,8.21023657293274,7.882842215674812,7.881328144157029,4.591639419189253,2.329234972677585,19.141900549745806,18.499437180708277,50.2013422818792,-2.1897810218978075,-11.041852181656274,-2.584303492573259,-3.565256352813162,-17.540087790020607,-23.172569706103996,8.063112383840076,137.3747622067216
670,2020-10-01,2020,4,Santa Fe,27.2943524462156,287271.0,414746.0,62692.0,38712.0,17392.0,820813.0,23.1367697431769,73.5807380726778,518.0,891.0,206372.0,203793.0,94246.0,65145.0,226246.0,23602.0,820813.0,2.6038034865293103,2.2746101420099585,2.2758566631940758,4.187955440154112,3.043218378855994,0.00963298333493956,0.9713063625022222,0.027230149221213473,0.0,0.0,2.404777742429931,13.82252559726962,-4.5691739849815445,1.4692091278524444,5.747802887633391,-3.7361024888537764
676,2021-01-01,2021,1,Santa Fe,28.1306300731529,277012.0,421480.0,70976.0,39140.0,17519.0,826127.0,23.2423821861305,73.9165640702618,518.0,891.0,201632.0,204458.0,91846.0,65476.0,236924.0,24382.0,826127.0,6.3409067330636,6.015578738306782,6.014732495979946,-12.30233237368048,-0.053909566701859646,72.02670226969292,10.159004723571297,0.4081410535481167,24.8,110.77199281867145,-44.379701700221766,432.92225201072387,110.0470430107527,80.98159509202453,6.26561994648791,13.174071667749509
714,2021-04-01,2021,2,Santa Fe,30.7018831645519,256741.0,431915.0,90424.0,43997.0,17523.0,840600.0,23.6047874530137,75.0687862629301,467.0,896.0,202018.0,204077.0,80452.0,75195.0,262124.0,15371.0,840600.0,1.734903972727575,1.4232381547007344,1.4201472936834492,-2.1612718900204997,2.921458282358702,4.759356087117617,12.512199882881125,2.60270118176702,0.0,0.0,-21.580823425276908,0.4234987512216293,-5.880275472364471,2.415708564784902,10.554629489316557,129.61261675088042
742,2021-07-01,2021,3,Santa Fe,33.1322962473813,245929.0,443156.0,93412.0,43447.0,15640.0,841584.0,23.5881524458178,75.0170476272823,467.0,579.0,193207.0,201250.0,83941.0,55080.0,290793.0,16267.0,841584.0,-0.0904402709359653,-0.09044027093590978,-0.3732614076970564,0.0,0.0,0.2597402597402487,-4.514480408858601,0.44296788482836025,0.0,-10.204081632653061,0.052921795243876524,0.0,0.0,0.0,100.0,0.0
757,2021-10-01,2021,4,Santa Fe,36.0240238372751,233427.0,444373.0,128856.0,43556.0,16229.0,866441.0,24.2396579975196,77.0892017943923,467.0,581.0,169706.0,206856.0,85690.0,62349.0,322015.0,18777.0,866441.0,10.82018430141738,10.528885785385377,10.526493735351217,0.0,11.456193353474319,0.0,99.78629434392363,-4.52600765593335,0.0,0.0,10.848713480960193,-22.464558342420936,33.027709861450695,2.499999999999991,0.7874015748031482,-6.320541760722342
769,2022-01-01,2022,1,Santa Fe,38.89,213486.0,444609.0,146552.0,45261.0,20571.0,870479.0,24.3073969989344,77.304584747584,468.0,12435.0,143796.0,208361.0,84787.0,58018.0,344170.0,18444.0,870479.0,6.445422733942885,6.165824915824913,6.198347107438007,-41.027789414886186,-4.079207920792083,68.07312527263353,-5.215544701635166,-0.2712735579668779,0.0,0.04950495049504955,-3.1057612790590827,0.5620608899297386,-5.3630611630009035,-85.6602270464051,45.449014928166974,40.18089456077314
812,2022-04-01,2022,2,Santa Fe,42.01,198492.0,428233.0,189503.0,43081.0,19550.0,878859.0,24.4959067991646,77.9,468.0,11757.0,138534.0,204381.0,74133.0,58114.0,373888.0,17584.0,878859.0,5.803279620314328,5.502622845519745,5.499438832772152,-18.229694146242657,-0.7747502920212646,57.261942930426414,0.6041559774243144,-2.6058631921824116,0.0,0.6410256410256387,-1.2561725721216277,-0.4763496573625292,-14.346190028222017,0.0,23.84360503644798,363.86003280481134
823,2022-07-01,2022,3,Santa Fe,45.15,183740.0,426255.0,215189.0,43079.0,19547.0,887810.0,24.7,78.55,468.0,11132.0,132709.0,198588.0,70897.0,57455.0,396352.0,20209.0,887810.0,1.971820052012574,1.971820052012574,1.257009546016996,1.2839731473636151,0.40635389730327987,0.0,6.284319707138497,-0.3750000000000031,-9.523809523809524,0.0,26.43912379011717,0.0,0.0,0.0,0.0,0.0
842,2022-10-01,2022,4,Santa Fe,90.3,163621.0,412157.0,248558.0,44113.0,19242.0,887691.0,24.65,78.4,468.0,9374.0,115767.0,194420.0,73345.0,22899.0,453078.0,18340.0,887691.0,0.1210653753026536,-0.5049505866646764,-0.4997804830872088,0.0,1.7632880882912705,0.09746588693957392,-3.40325656447118,0.0,-1.4925373134328401,-100.0,-1.8544831857762234,-16.563188463849386,26.54285161539949,3.2136105860113506,0.0,0.0
869,2023-01-01,2023,1,Santa Fe,92.22,138935.0,405618.0,283988.0,43487.0,14246.0,886274.0,24.57,78.13,468.0,7655.0,98198.0,180708.0,75061.0,26306.0,479777.0,18101.0,886274.0,2.2605236269828133,2.2605236269828133,2.050494934996161,-0.534828961224898,6.968205608936806,-1.0948905109489093,1.237729406743493,-0.770308123249297,46.118299445471344,-5.924683853839163,6.063220422883808,6.8437387900244895,17.889380617238217,73.38838572189665,20.13170272812794,0.0
892,2023-04-01,2023,2,Santa Fe,94.87,126344.0,399669.0,311166.0,44134.0,14501.0,895814.0,24.79,78.83,468.0,7021.0,89275.0,172672.0,71957.0,24123.0,499408.0,30890.0,895814.0,0.4660444277221343,0.2793944523724168,0.27945526880672755,-8.5427135678392,0.05310853719735498,13.73315949587135,3.9145008724400743,26.754575143262073,0.21413276231263545,2040.275387263339,-15.267580403757087,0.727559268283251,-1.0537985762632762,-6.946382460023415,6.880114280390659,-1.7734462374181192
928,2023-07-01,2023,3,Santa Fe,97.39,108503.0,397854.0,336013.0,44545.0,13437.0,900352.0,24.87,79.09,468.0,7174.0,85897.0,168711.0,65489.0,20333.0,534474.0,17806.0,900352.0,2.6198238528538864,2.3567069459884404,2.357258437682841,4.948370115407985,2.3429512666136576,77.49999999999999,9.319899244332497,-12.754992484432037,0.0,0.0,-1.5988635676721263,1.4503199493706598,38.560342520738565,82.96296296296298,18.899607002500886,0.33325927571650205
951,2023-10-01,2023,4,Santa Fe,99.81,97004.0,398670.0,355762.0,44521.0,13544.0,909501.0,25.08,79.75,1953.317,8864.257,132772.534,38408.51,37138.329,20091.33,122209.765,6514.383299798793,367909.447,0.3676470588235281,0.3676470588235503,-0.32120037639267185,1.5477098380512366,0.037859666834938466,1.21765601217656,0.0,-9.020518776616338,7.14285714285714,-53.20197044334976,-0.6773314243233575,0.0,0.0,0.0,0.0,0.0
980,2024-01-01,2024,1,Santa Fe,100.2,86548.0,399817.0,374288.0,44162.0,13773.0,918588.0,25.28,80.4,468.0,6417.0,76294.0,153030.0,58595.0,28498.0,579118.0,16168.0,918588.0,0.2343314115677897,-0.35049068696173524,-0.3545192486515636,0.0,0.3162888771744754,0.0,0.0,0.0,0.0,0.0,-0.4148689014271456,-0.08767197194496923,0.6710737179487225,2.336448598130847,1.491053677932408,0.0
986,2024-04-01,2024,2,Santa Fe,102.51,88486.0,394939.0,390090.0,44286.0,13172.0,930973.0,25.58,81.34,476.0,6016.0,74717.0,144612.0,57199.0,24685.0,594567.0,28701.0,930973.0,-0.07142973100212613,-0.6425920897818793,-0.6412213740458084,0.0,-0.13729691497992302,0.05431830526887449,12.73885350318471,0.0,-98.8737107187415,-90.59142802380391,-92.34103643755117,-74.81287350121106,-67.5833557293329,-20.702113797344435,-95.28351928342224,9.311958972692679
1029,2024-10-01,2024,4,Santa Fe,24.720245470900192,112930.8609731877,182158.2810327706,48556.98609731877,12542.229394240318,6497.041708043694,362685.3992055611,15.72724750646932,52.794973016863175,468.0,6845.0,82343.0,164019.0,59636.0,22135.0,557629.0,16426.0,909501.0,-0.6533125574933796,-0.9174311926605561,-0.9259259259259189,-18.481049421559614,0.46380816104998335,3.043386899877931,-6.4723433555198495,0.19342359767891004,-98.00339627413267,-89.5422707171058,-87.77834578347357,-48.14170088868327,-37.36120976256093,-92.12595681818974,65.41313208482154,-92.50888414847999
15,2014-01-01,2014,1,Santiago Del Estero,2.94947172149921,32567.0,3598.0,19.0,915.0,34.0,37133.0,15.72724750646932,52.794973016863175,1953.317,8864.257,132772.534,38408.51,37138.329,20091.33,122209.765,6514.383299798793,367909.447,4.052898010438333,3.559686938907336,3.784473448555703,-3.6375846742105145,9.345396453620847,5.01200768491834,71.37885789263507,-18.900379090698095,-41.234605443211194,7.070471299916359,-10.515558596325658,-15.083169689268805,5.379974768427109,138.0052836405988,39.988007380073796,0.0
25,2014-04-01,2014,2,Santiago Del Estero,3.06975092114959,32820.0,4231.0,19.0,907.0,34.0,38011.0,4.14368314793901,16.6955673473544,1231.0,9914.0,23842.0,2867.0,142.0,0.0,0.0,0.0,37996.0,1.8741651611587917,1.3912791903215593,1.6256887664303221,-1.7772344657230654,1.5349612210560304,0.3307950180938324,7.365144014138081,211.92865713974038,-1.7610885777835983,-14.118797891418943,0.6418700324589022,2.078918539385244,-5.986442291018923,-8.156769365341631,5.09729649064703,-26.618282357007082
60,2014-07-01,2014,3,Santiago Del Estero,3.09954651038892,32820.0,3900.0,19.0,768.0,41.0,37548.0,4.08216959029359,16.4922039083019,791.0,9914.0,23826.0,2867.0,142.0,0.0,0.0,0.0,37540.0,0.19142817418793534,0.2817034341486391,0.1562203774330584,-2.161173731053301,0.9739974785308636,0.21105951878430673,23.514538558786334,-0.7665282657297934,-17.97752808988764,-8.01872696483713,-0.7776023187930248,-1.6032361035660858,-8.708227933730473,16.16649046075287,11.672580543867372,0.0
80,2014-10-01,2014,4,Santiago Del Estero,3.45822447265973,34110.0,4231.0,19.0,920.0,37.0,39317.0,4.26296198713424,17.2692015836451,1246.0,8913.0,24181.0,4359.0,602.0,0.0,0.0,0.0,39301.0,-5.8790789092216915,-5.799820540011424,-5.892892693609387,-48.279593489167524,-0.432949596790666,-12.755565797390888,-2.1932681867535275,-6.042799233258966,0.0,-1.7333333333333312,-2.9335844844425862,-9.906594961788851,-1.744152799222276,-21.249522840055988,1.912610588959951,-100.0
113,2015-01-01,2015,1,Santiago Del Estero,3.57110412512624,33813.0,4365.0,19.0,1020.0,35.0,39252.0,4.24446895477843,17.0558169911586,701.0,9236.0,23136.0,4796.0,748.0,0.0,0.0,0.0,38617.0,4.993587688361645,4.770829015755451,4.769960246353078,0.007443799315165478,38.617886178861795,5.9263214095034655,23.37164750957854,0.2244165170556478,12.698412698412698,0.0,6.8511358144030865,-0.31934306569343374,2.1527467619472995,5.160142348754437,8.048289738430592,7.195914577530171
134,2015-04-01,2015,2,Santiago Del Estero,3.72881129536047,33873.0,4365.0,19.0,1091.0,30.0,39378.0,4.24666870850714,17.1105666329829,703.0,8779.0,23456.0,5553.0,888.0,0.0,0.0,0.0,39379.0,3.0580137659783624,3.05801376597834,2.7738749776654803,1.4831125345756258,6.299453384809439,9.146341463414643,92.59259259259258,-26.785714285714292,1007.6923076923076,-8.255206172737072,0.2656826568265602,11.282503305420889,18.537224092779645,61.145194274028626,10.370370370370363,0.0
165,2015-07-01,2015,3,Santiago Del Estero,3.91123732169146,33886.0,4365.0,19.0,1097.0,30.0,39397.0,4.2373027191788,17.1188225313532,703.0,8332.0,23158.0,5956.0,1249.0,0.0,0.0,0.0,39398.0,-0.8499056820475692,-1.077487391104992,-1.1149228130360234,-13.583109592384668,-0.87815228923529,5.225758697261296,2.3249968581123603,0.0,-48.80694143167028,-29.44228274967574,-5.9376361486276235,-14.882886921438976,15.289379474940334,-0.6252056597565003,1.8942508380241696,0.972115630596071
183,2015-10-01,2015,4,Santiago Del Estero,4.09410169145076,33582.0,4365.0,19.0,1139.0,30.0,39135.0,4.19782273142194,17.0049780380361,703.0,7836.0,23074.0,5669.0,1856.0,0.0,0.0,0.0,39138.0,-0.29240680510382866,-0.29240680510383976,-0.7419021396217307,0.015913792711486074,2.1390374331550888,0.0,-1.9230769230769273,0.9052631578947423,-13.948497854077257,-13.429672447013486,-0.5700840336134494,100.59347181008901,0.0,0.0,0.0,0.0
205,2016-01-01,2016,1,Santiago Del Estero,4.17401156430692,32838.0,3900.0,19.0,911.0,30.0,37698.0,4.03285507054127,16.205749206822,703.0,7219.0,22805.0,5769.0,1898.0,0.0,0.0,0.0,38394.0,-5.140769571398607,-5.522532162584149,-5.516520008398729,2.8187524074955173,3.862480687596559,4.24651567944252,-2.641213389121344,-58.06574197225917,-3.539823008849563,-13.893858079904586,-25.362968273884213,-2.0059015570065286,3.6577992744860843,4.722082041669662,9.526858769121315,28.282181072595634
229,2016-04-01,2016,2,Santiago Del Estero,4.30981517959065,32101.0,3900.0,19.0,911.0,30.0,36961.0,3.94345309540957,15.8889250473061,704.0,6705.0,22208.0,5943.0,2108.0,1.0,0.0,0.0,37669.0,5.931226601869111,5.652490883087213,5.650774452729346,0.8286807823308484,5.229860818220167,137.6769265333633,10.719826248836494,895.8803986710964,30.27888446215139,-2.6356935447844565,-16.637860137785985,13.148882785745775,29.055173401143964,87.36671416638002,230.26237916748866,0.0
262,2016-07-01,2016,3,Santiago Del Estero,4.67012308701355,31730.0,3900.0,19.0,3.0,8.0,35660.0,3.79448087117706,15.3296465784729,26.0,5097.0,22747.0,6216.0,2497.0,9.0,0.0,0.0,36592.0,24.077005022066665,22.86589312786207,23.77320971524015,-0.19176681155714803,166.3447407096368,222.5,0.3041825095057016,-17.333333333333336,-9.999999999999998,-4.076479076479078,13.418045611872365,107.02781844802342,110.0664767331434,0.0,988.8888888888889,0.0
267,2016-10-01,2016,4,Santiago Del Estero,4.86679443144862,30192.0,3900.0,19.0,911.0,29.0,35051.0,3.71972042933157,15.0678475104333,26.0,3925.0,22246.0,6178.0,2664.0,15.0,0.0,0.0,35054.0,1.660119715675279,1.6601197156752567,1.4159940557811002,0.10278789627438112,4.752377943912123,5.729166666666674,0.0,-4.444444444444439,41.37931034482758,-6.286248830682883,0.17352037296427536,4.489795918367356,11.882189356592088,52.6615969581749,12.352941176470589,0.0
292,2017-01-01,2017,1,Santiago Del Estero,4.94896583328499,29616.0,3900.0,19.0,911.0,29.0,34475.0,3.648850889801,14.7021194933686,26.0,3772.0,21659.0,6218.0,2786.0,17.0,0.0,0.0,34478.0,-0.10414008565694521,-0.2895553257497463,-0.3310279523020876,-5.095144015805342,1.8094471353719888,2.4091084098784465,0.0,0.0,0.0,-1.8288036576073141,-3.4057642353523265,-3.5987440624748457,-2.8121484814398245,-0.05985542612458872,3.4119591073341615,0.0
317,2017-04-01,2017,2,Santiago Del Estero,5.05794740805446,28337.0,3900.0,19.0,911.0,29.0,33196.0,3.50415323861831,14.118988073972,26.0,3539.0,20384.0,6432.0,2802.0,16.0,0.0,0.0,33199.0,1.9054944941482521,1.662217911232755,1.6625530204265715,-0.7108125162391898,2.79406177061281,100.05279831045408,4.957631245738781,-6.976744186046513,-98.93175074183976,-2.390394359991188,-5.641799174575246,0.9073004492243797,24.62845718093969,23.37270671022871,23.29200097252613,0.0
356,2017-07-01,2017,3,Santiago Del Estero,5.17855807833537,27733.0,54096.0,19.0,911.0,35.0,82794.0,8.71651583615132,35.1210448843849,69.0,3288.0,40435.0,18489.0,3047.0,30.0,2.0,0.0,65360.0,0.6505607698302551,-0.02895420779644997,0.42364098661065164,0.16964285714284877,2.5408348457350183,0.0,0.0,0.0,-2.4157660521296864,0.539926115373679,-2.0138053321512306,8.070004861448709,5.265888456549939,-2.157164869029271,29.41176470588236,0.0
377,2017-10-01,2017,4,Santiago Del Estero,6.16560021498504,27313.0,40407.0,19.0,1025.0,80.0,68844.0,7.22868794966673,29.1263861095011,41.0,3091.0,43544.0,18773.0,3359.0,32.0,2.0,0.0,68842.0,24.44269267434187,24.21440896091529,24.205077500267613,-6.098676587180584,60.02385885603063,91.8966187329965,0.2014695425456292,4.950495049504955,0.0,-9.15178571428571,-1.1570522124994764,183.74370050395967,-4.279449569030702,-17.45810055865922,8.637210540324736,0.340136054421758
404,2018-01-01,2018,1,Santiago Del Estero,6.24821072216304,26788.0,54594.0,23.0,1432.0,81.0,82918.0,8.68350419053065,34.9882694482421,41.0,2910.0,41298.0,18914.0,3449.0,33.0,2.0,17589.0,84236.0,1.6371661487186495,1.3448308716766277,1.3456834988539557,-0.8418005671077533,3.825554705432288,0.0,2185.714285714286,0.0,0.0,-30.93405450384855,7.715198941915569,0.4848334162108392,1.3248407643312143,-10.204081632653061,75.0,0.0
410,2018-04-01,2018,2,Santiago Del Estero,5.91100164699838,26074.0,55935.0,23.0,1662.0,81.0,83775.0,8.75016058933937,35.2564642111642,41.0,2717.0,41362.0,18721.0,3278.0,31.0,31.0,17589.0,83770.0,2.662400665311404,2.3804158204759895,2.379594103841476,-0.4862579281183943,5.20955738347042,218.61313868613138,0.24630541871921707,0.0180310133429451,103.70370370370372,-100.0,3.7765588550532803,4.2424242424242475,-0.2645798397615029,82.14285714285714,43.99346227186054,-14.644907827138109
442,2018-07-01,2018,3,Santiago Del Estero,5.77984251236905,25805.0,58789.0,23.0,1662.0,81.0,86360.0,8.99651744351393,36.2496169780513,41.0,2550.0,60260.0,19116.0,3806.0,64.0,265.0,0.0,86102.0,0.1183382524920562,-0.5504962497902222,-0.10503301813430399,0.0,-0.10583130489999482,2.7700831024930705,0.0,-0.9578544061302652,-1.6304347826086918,-5.209929512718359,1.8432285603414922,1968.75,-42.6865671641791,25.0,0.0,0.0
472,2018-10-01,2018,4,Santiago Del Estero,6.30925524385175,25339.0,61243.0,23.0,2649.0,81.0,89335.0,9.2821177795649,37.4007259512934,39.0,3250.0,61347.0,20127.0,3686.0,77.0,483.0,326.0,89335.0,194.23703723385043,-47.81558464281588,-52.81353883447548,1566.138403263318,210.6011919327001,30.43836591983766,-35.71384216176157,489.56821307111557,0.0,0.0,6.640491245691327,1.5337603572897596,-5.1911678499316105,6.636996904024772,-11.979648473635518,0.562148657089323
499,2019-01-01,2019,1,Santiago Del Estero,6.41507073796908,25337.0,61547.0,23.0,2847.0,99.0,89853.0,9.3116162809496,37.5194167460039,39.0,3372.0,62895.0,20691.0,3959.0,85.0,494.0,0.0,91535.0,0.8839037484421386,0.558143219497631,0.5559665993552843,2.7302339354456695,0.0,0.0,0.0,0.0,0.0,0.0,-0.7224080267558497,5.1934287228404985,-0.5548442168160528,69.86301369863013,9.501845018450194,0.0
516,2019-04-01,2019,2,Santiago Del Estero,7.10311288296652,24393.0,64783.0,219.0,2759.0,34600.0,126754.0,13.101581339389,52.789971263171,39.0,1832.0,63268.0,21362.0,3741.0,108.0,1205.0,34501.0,126056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,2019-07-01,2019,3,Santiago Del Estero,9.38941313142636,24556.0,71198.0,219.0,2759.0,34400.0,133132.0,13.7252880483641,55.3039114685454,39.0,1832.0,35554.0,55172.0,3612.0,86.0,1836.0,34501.0,132632.0,0.004685898374590103,-0.8233024112648479,-0.2719744835028237,0.003913383772502499,0.0,0.07754943776656642,0.0,0.0,-7.017543859649122,-6.25,0.0039504723636341055,8.860759493670889,2.0408163265306145,0.0,10.000000000000009,0.0
573,2019-10-01,2019,4,Santiago Del Estero,9.79220184435585,24682.0,71239.0,200.0,2810.0,4657.0,103588.0,10.6519742883379,42.9207738235818,133.0,908.0,34911.0,56309.0,3756.0,105.0,2449.0,5017.0,103588.0,0.6834078201094274,0.3879887853916131,0.38519275615005455,-0.49337468283056074,2.224810716365755,6.796116504854366,0.0,0.0,4.648862512364005,-7.28581065887115,-9.194818389636783,3.517451096083146,10.713458956433165,32.883817427385885,229.99999999999997,0.0
595,2020-01-01,2020,1,Santiago Del Estero,10.0005390804948,24695.0,70424.0,200.0,2779.0,4657.0,102755.0,10.5392121668386,42.4663591879918,133.0,1779.0,33086.0,56884.0,3737.0,135.0,2799.0,4501.0,103054.0,2.370764861571173,2.119205298013238,2.154273801250861,-8.27912299722925,-5.009059425242546,20.761437559987208,16.442437923250573,-0.278375300518785,0.0,-1.7663817663817638,-2.4142383920049415,2.077387357881433,-2.5828140373893027,21.96731615336267,4.772716103985464,-4.027939464493602
